Generation,Drive_Allele_Gene_Frequency,Num_Drive_Gene
79,0.48627,50717
80,0.64692,62922
81,0.843928,86452
82,0.97027,126139
83,0.999142,172410
84,1,193746
85,1,200386
86,1,199326
87,1,201542
88,1,200448
89,1,198864
90,1,199770
91,1,199326
92,1,200128
93,1,198298
94,1,198932
95,1,198562
96,1,198996
97,1,200216
98,1,199826
99,1,201316
100,1,200242
101,1,201512
102,1,199844
103,1,200548
104,1,198200
105,1,200878
106,1,198426
107,1,199914
108,1,199080
109,1,200458
110,1,198834
111,1,200030
112,1,199982
113,1,200436
114,1,202334
115,1,199746
116,1,199616
117,1,198468
118,1,201060
119,1,200036
120,1,200858
NAN,NAN,NAN
1,0.0129291,2534
2,0.0128783,2498
3,0.0132791,2575
4,0.0134715,2606
5,0.0134389,2608
6,0.0132364,2568
7,0.0134117,2602
8,0.0132816,2562
9,0.0136301,2644
10,0.0141101,2734
11,0.0146529,2838
12,0.0142143,2737
13,0.0140833,2721
14,0.0144084,2768
15,0.0145436,2813
16,0.0145217,2820
17,0.0151566,2912
18,0.0154116,2961
19,0.0151186,2921
20,0.0154518,2986
21,0.0154926,2998
22,0.0159381,3091
23,0.0165594,3176
24,0.0171645,3271
25,0.0171737,3290
26,0.0170392,3281
27,0.0173183,3337
28,0.0172731,3327
29,0.0169384,3268
30,0.0174583,3367
31,0.01762,3397
32,0.018324,3537
33,0.0185098,3544
34,0.0189212,3616
35,0.0196105,3758
36,0.0201889,3868
37,0.0208901,4014
38,0.0213782,4077
39,0.0217168,4136
40,0.0219765,4210
41,0.0221673,4221
42,0.0230728,4398
43,0.0238896,4548
44,0.024506,4666
45,0.0253317,4761
46,0.0264692,4977
47,0.0266485,5012
48,0.0272723,5111
49,0.0279491,5258
50,0.0289358,5446
51,0.0301175,5656
52,0.030824,5730
53,0.0327829,6134
54,0.0342796,6337
55,0.0351585,6480
56,0.0354246,6525
57,0.0373195,6905
58,0.0390739,7146
59,0.0403499,7339
60,0.0421445,7710
61,0.0436782,7911
62,0.0454672,8142
63,0.0482756,8690
64,0.0512668,9138
65,0.05545,9927
66,0.0578795,10225
67,0.0618266,10823
68,0.0660652,11452
69,0.0708053,12140
70,0.0740745,12746
71,0.0812288,13792
72,0.0878997,14514
73,0.095437,15582
74,0.10384,16689
75,0.11447,17978
76,0.128045,19881
77,0.143225,21608
78,0.162575,23864
79,0.187651,26139
80,0.221827,29515
81,0.264538,33627
82,0.332096,39093
83,0.429033,46454
84,0.569339,56253
85,0.750827,73497
86,0.922504,104457
87,0.993284,151881
88,0.999894,187946
89,1,197806
90,1,199008
91,1,199640
92,1,201656
93,1,200804
94,1,200016
95,1,198512
96,1,198236
97,1,200710
98,1,199338
99,1,199166
100,1,200496
101,1,200648
102,1,198186
103,1,198982
104,1,200846
105,1,200340
106,1,200196
107,1,200592
108,1,202554
109,1,199316
110,1,200618
111,1,199870
112,1,201230
113,1,201440
114,1,200714
115,1,199896
116,1,199942
117,1,201012
118,1,199514
119,1,200090
120,1,199420
NAN,NAN,NAN
1,0.0124678,2460
2,0.0121095,2374
3,0.0121049,2341
4,0.0120412,2340
5,0.0117816,2284
6,0.012393,2415
7,0.012553,2429
8,0.013004,2511
9,0.0132218,2544
10,0.0138529,2674
11,0.0143117,2788
12,0.0146831,2830
13,0.0142809,2773
14,0.0142241,2776
15,0.0147821,2864
16,0.0148,2864
17,0.0156508,3034
18,0.0152423,2937
19,0.0157464,3036
20,0.01675,3235
21,0.016982,3273
22,0.0171337,3288
23,0.0170577,3256
24,0.0170825,3295
25,0.0180986,3480
26,0.0183789,3530
27,0.0183884,3527
28,0.0185098,3553
29,0.0186958,3569
30,0.0186739,3552
31,0.0200272,3822
32,0.0202518,3857
33,0.0211448,4048
34,0.0210729,3991
35,0.0210012,3982
36,0.0211287,4030
37,0.021131,4026
38,0.0212073,4040
39,0.0222513,4203
40,0.0229131,4343
41,0.0234636,4448
42,0.0240351,4541
43,0.0247474,4664
44,0.0252594,4766
45,0.0254911,4804
46,0.0257354,4887
47,0.0260403,4890
48,0.0271029,5136
49,0.0277787,5207
50,0.0279529,5223
51,0.029325,5489
52,0.0303646,5652
53,0.0314479,5859
54,0.0333784,6175
55,0.034227,6355
56,0.0346604,6364
57,0.0354334,6497
58,0.0363023,6668
59,0.0370233,6786
60,0.0380198,6958
61,0.0395543,7284
62,0.0411911,7427
63,0.0420327,7636
64,0.0434857,7871
65,0.0456388,8221
66,0.0484028,8731
67,0.0510523,9087
68,0.053546,9536
69,0.0566415,9974
70,0.0603557,10555
71,0.0636206,11092
72,0.0673625,11663
73,0.071095,12178
74,0.077394,13122
75,0.0827481,13879
76,0.0912903,15154
77,0.0979944,16046
78,0.108153,17377
79,0.119323,18654
80,0.133723,20378
81,0.149272,22298
82,0.172007,24617
83,0.199751,27453
84,0.237829,31343
85,0.290886,35345
86,0.364137,41556
87,0.473654,49979
88,0.628398,62562
89,0.815114,81813
90,0.95958,118180
91,0.99871,167214
92,1,193318
93,1,200962
94,1,200988
95,1,198760
96,1,200394
97,1,200102
98,1,199602
99,1,199654
100,1,198480
101,1,199446
102,1,199034
103,1,200060
104,1,199966
105,1,198254
106,1,200602
107,1,200264
108,1,199692
109,1,201406
110,1,199990
111,1,197950
112,1,199252
113,1,198972
114,1,199198
115,1,199922
116,1,199730
117,1,201280
118,1,200264
119,1,199482
120,1,200360
NAN,NAN,NAN
1,0.0123658,2430
2,0.0130709,2539
3,0.0131137,2543
4,0.0130046,2532
5,0.0135052,2631
6,0.0137532,2671
7,0.0141365,2752
8,0.0144876,2791
9,0.0150357,2908
10,0.0158442,3067
11,0.0164397,3165
12,0.0166327,3218
13,0.0173535,3309
14,0.0178583,3426
15,0.0182876,3522
16,0.018454,3540
17,0.0188032,3620
18,0.0191223,3663
19,0.0192734,3689
20,0.0192957,3701
21,0.020338,3878
22,0.0212462,4018
23,0.0218182,4139
24,0.022429,4303
25,0.02259,4270
26,0.0227918,4335
27,0.0232092,4385
28,0.0240148,4530
29,0.0256559,4835
30,0.0262077,4899
31,0.0270226,5063
32,0.0280667,5246
33,0.028539,5357
34,0.0290256,5421
35,0.0295753,5499
36,0.0301301,5628
37,0.0305859,5694
38,0.0323429,6065
39,0.0341084,6375
40,0.0349324,6462
41,0.0361959,6646
42,0.0373817,6828
43,0.0388448,7095
44,0.0392534,7150
45,0.0407987,7415
46,0.0423821,7785
47,0.0437004,7979
48,0.0455609,8216
49,0.0475428,8552
50,0.0505897,9076
51,0.05193,9213
52,0.0542542,9621
53,0.0580009,10178
54,0.0622073,10867
55,0.0654872,11397
56,0.071195,12193
57,0.0762896,13024
58,0.0823676,13703
59,0.0886356,14705
60,0.096511,15756
61,0.106048,17109
62,0.116517,18296
63,0.130886,19829
64,0.147233,21951
65,0.167265,24316
66,0.194084,27197
67,0.22934,30361
68,0.275766,34404
69,0.342547,39956
70,0.442346,47208
71,0.583963,57177
72,0.768742,76785
73,0.937126,106510
74,0.995766,156853
75,1,189434
76,1,197780
77,1,198494
78,1,198938
79,1,199360
80,1,200574
81,1,199720
82,1,198860
83,1,199838
84,1,199930
85,1,200602
86,1,199604
87,1,199588
88,1,200374
89,1,199702
90,1,199570
91,1,199268
92,1,200062
93,1,200144
94,1,199838
95,1,202020
96,1,202062
97,1,200676
98,1,200126
99,1,201366
100,1,200638
101,1,200458
102,1,201086
103,1,199132
104,1,199450
105,1,200818
106,1,199076
107,1,200702
108,1,200196
109,1,200494
110,1,199006
111,1,201138
112,1,200834
113,1,199564
114,1,198712
115,1,199452
116,1,199768
117,1,199262
118,1,198882
119,1,200006
120,1,201146
NAN,NAN,NAN
1,0.0122627,2408
2,0.0125484,2445
3,0.0125066,2422
4,0.0123061,2391
5,0.0126684,2438
6,0.01314,2563
7,0.0137023,2670
8,0.0138623,2678
9,0.0142842,2762
10,0.0148003,2854
11,0.0150302,2916
12,0.0155859,2999
13,0.0160338,3074
14,0.0160972,3081
15,0.0167363,3197
16,0.0170719,3292
17,0.0176137,3414
18,0.0177396,3395
19,0.0178055,3410
20,0.0182734,3517
21,0.0178525,3414
22,0.0185316,3556
23,0.0193039,3686
24,0.0200029,3827
25,0.0204294,3880
26,0.0215733,4123
27,0.0225712,4285
28,0.0230019,4375
29,0.0236922,4470
30,0.024703,4633
31,0.0252091,4755
32,0.025506,4809
33,0.0258329,4857
34,0.0255004,4803
35,0.0255417,4809
36,0.026296,4961
37,0.0275682,5166
38,0.0289972,5410
39,0.0292825,5435
40,0.029149,5435
41,0.0298044,5528
42,0.0302776,5626
43,0.0299187,5589
44,0.0307715,5792
45,0.0314177,5888
46,0.0323788,6081
47,0.0332206,6130
48,0.0341841,6314
49,0.0348038,6444
50,0.0353996,6548
51,0.0367152,6731
52,0.038259,7019
53,0.0401365,7375
54,0.0424047,7785
55,0.0433184,7872
56,0.0457965,8243
57,0.0480655,8567
58,0.0511551,9141
59,0.053395,9509
60,0.056732,9998
61,0.0585044,10246
62,0.0613818,10766
63,0.0636377,11082
64,0.068814,11870
65,0.0734036,12525
66,0.0786848,13262
67,0.0850512,14036
68,0.091721,14943
69,0.098777,16137
70,0.108845,17206
71,0.121021,18918
72,0.134652,20661
73,0.151501,22736
74,0.17585,25399
75,0.205525,28376
76,0.24653,32145
77,0.302886,36926
78,0.383661,43267
79,0.503471,51776
80,0.672143,65421
81,0.863113,88930
82,0.978103,131144
83,0.999717,176712
84,1,195202
85,1,198292
86,1,199080
87,1,201230
88,1,199580
89,1,199112
90,1,201830
91,1,199048
92,1,200742
93,1,201108
94,1,200710
95,1,199906
96,1,201010
97,1,201180
98,1,200620
99,1,199304
100,1,199684
101,1,201102
102,1,199880
103,1,199172
104,1,199210
105,1,200558
106,1,199652
107,1,200056
108,1,200276
109,1,200238
110,1,200300
111,1,200360
112,1,200398
113,1,198698
114,1,200112
115,1,199214
116,1,200088
117,1,199778
118,1,199794
119,1,199732
120,1,201020
NAN,NAN,NAN
1,0.0126878,2490
2,0.0131902,2576
3,0.0138016,2667
4,0.014194,2729
5,0.0147249,2848
6,0.0152881,2968
7,0.0158335,3040
8,0.0158103,3050
9,0.015783,3059
10,0.017074,3271
11,0.0173157,3333
12,0.0170366,3284
13,0.0179857,3452
14,0.0177114,3364
15,0.0178347,3432
16,0.0180035,3453
17,0.018283,3525
18,0.0191635,3683
19,0.019817,3799
20,0.0199152,3835
21,0.0202401,3875
22,0.0211201,4014
23,0.0217074,4106
24,0.022185,4193
25,0.0220826,4176
26,0.0222787,4222
27,0.0238014,4471
28,0.025129,4761
29,0.0258306,4889
30,0.026303,4970
31,0.0271854,5145
32,0.0272288,5139
33,0.0282371,5287
34,0.0283125,5301
35,0.0278496,5194
36,0.0283139,5308
37,0.0288024,5391
38,0.0294262,5522
39,0.0306341,5748
40,0.0323031,5989
41,0.0323089,6011
42,0.0330419,6123
43,0.0347521,6442
44,0.0353568,6570
45,0.0365835,6800
46,0.0382151,7049
47,0.038646,7010
48,0.0400487,7302
49,0.041466,7524
50,0.0432983,7835
51,0.0458755,8322
52,0.0491388,8855
53,0.0511137,9156
54,0.0535795,9511
55,0.0563065,9948
56,0.0597252,10528
57,0.0629916,10988
58,0.0682258,11786
59,0.0720282,12339
60,0.0786276,13367
61,0.0855137,14322
62,0.0924075,15272
63,0.101475,16385
64,0.109711,17457
65,0.121108,18738
66,0.136475,20849
67,0.154604,23117
68,0.178487,25811
69,0.20915,28528
70,0.24771,31965
71,0.303776,37455
72,0.382462,43219
73,0.500327,52026
74,0.662951,65355
75,0.849184,88310
76,0.974283,127068
77,0.999662,174659
78,1,194534
79,1,198826
80,1,200090
81,1,199540
82,1,199802
83,1,201258
84,1,201246
85,1,199486
86,1,200462
87,1,200236
88,1,199906
89,1,200282
90,1,200094
91,1,199782
92,1,200532
93,1,199674
94,1,198934
95,1,199702
96,1,199520
97,1,200456
98,1,199552
99,1,198986
100,1,199988
101,1,200652
102,1,199812
103,1,198664
104,1,198962
105,1,198960
106,1,201360
107,1,200160
108,1,199950
109,1,199990
110,1,200234
111,1,201260
112,1,198948
113,1,200254
114,1,200318
115,1,200896
116,1,201672
117,1,199480
118,1,200444
119,1,199962
120,1,201300
NAN,NAN,NAN
1,0.0127766,2492
2,0.0127616,2476
3,0.0129641,2489
4,0.0123668,2390
5,0.0126461,2452
6,0.0130837,2562
7,0.0134682,2593
8,0.0132026,2548
9,0.0133739,2573
10,0.0133932,2588
11,0.0130994,2536
12,0.0136845,2643
13,0.0140949,2746
14,0.0146848,2849
15,0.0152189,2929
16,0.0152013,2949
17,0.0150931,2899
18,0.0158784,3061
19,0.016341,3153
20,0.0160292,3076
21,0.0161715,3109
22,0.0157864,3053
23,0.0160383,3109
24,0.017107,3292
25,0.0166028,3163
26,0.0170364,3293
27,0.017904,3456
28,0.018422,3521
29,0.0187643,3600
30,0.0197654,3734
31,0.0206809,3911
32,0.0213256,4052
33,0.0217816,4124
34,0.0221263,4219
35,0.0228076,4363
36,0.0236458,4464
37,0.02359,4442
38,0.0245662,4652
39,0.0247706,4660
40,0.0248286,4707
41,0.0253024,4790
42,0.0259735,4909
43,0.0266213,5022
44,0.0268158,5084
45,0.0274753,5152
46,0.0278188,5196
47,0.0289841,5414
48,0.0298147,5558
49,0.0309144,5763
50,0.0313617,5860
51,0.0322584,6004
52,0.0330195,6151
53,0.0345377,6412
54,0.0354911,6520
55,0.0370029,6787
56,0.0381927,6983
57,0.0400968,7360
58,0.0410363,7449
59,0.0427627,7810
60,0.043495,7896
61,0.04545,8183
62,0.0478985,8577
63,0.0501994,9014
64,0.0528594,9426
65,0.0564751,9963
66,0.0591077,10426
67,0.0633039,11074
68,0.0671318,11671
69,0.0712924,12119
70,0.0764489,12911
71,0.0835882,14105
72,0.0906351,15007
73,0.0994759,16132
74,0.110049,17555
75,0.121768,19029
76,0.136712,20809
77,0.154956,23046
78,0.180574,25691
79,0.211753,28430
80,0.255033,32785
81,0.316598,37919
82,0.405362,44469
83,0.535355,53891
84,0.716517,68446
85,0.902794,96886
86,0.989588,144175
87,0.999854,185369
88,1,198588
89,1,199394
90,1,199232
91,1,199146
92,1,199434
93,1,198856
94,1,200162
95,1,200156
96,1,201726
97,1,201374
98,1,200542
99,1,199374
100,1,199554
101,1,201362
102,1,199718
103,1,199604
104,1,199558
105,1,199748
106,1,200476
107,1,199528
108,1,199798
109,1,201246
110,1,200220
111,1,201222
112,1,201032
113,1,200770
114,1,200918
115,1,201786
116,1,201140
117,1,202728
118,1,200354
119,1,199490
120,1,200876
NAN,NAN,NAN
1,0.012299,2411
2,0.0122077,2367
3,0.0122297,2365
4,0.0124789,2413
5,0.0126461,2459
6,0.012529,2445
7,0.0128605,2481
8,0.0132856,2576
9,0.0136951,2641
10,0.0138936,2708
11,0.0137919,2659
12,0.0144483,2791
13,0.0150461,2888
14,0.0152327,2947
15,0.0154005,2974
16,0.016031,3095
17,0.0169442,3244
18,0.0177954,3428
19,0.0178053,3409
20,0.0177886,3402
21,0.0179873,3435
22,0.0183456,3521
23,0.0183276,3510
24,0.0186474,3569
25,0.0194753,3750
26,0.0200234,3867
27,0.0206697,3957
28,0.0211894,4022
29,0.0213512,4037
30,0.0212699,4034
31,0.0214526,4073
32,0.0217597,4146
33,0.0218716,4172
34,0.022857,4358
35,0.0236609,4481
36,0.0238816,4511
37,0.0237699,4483
38,0.024451,4621
39,0.0241344,4542
40,0.0246017,4654
41,0.0249635,4719
42,0.0266861,5026
43,0.0271184,5134
44,0.0273917,5172
45,0.028313,5293
46,0.028302,5297
47,0.0292165,5467
48,0.0303515,5650
49,0.0309638,5754
50,0.031947,5901
51,0.0333529,6150
52,0.0349884,6480
53,0.0365517,6725
54,0.0372366,6870
55,0.0383447,6969
56,0.03925,7149
57,0.0404907,7394
58,0.0415966,7566
59,0.0438936,7991
60,0.0451552,8159
61,0.0464344,8280
62,0.0489709,8742
63,0.0513038,9121
64,0.0538197,9584
65,0.0565096,10023
66,0.0608198,10760
67,0.0636209,11082
68,0.0683467,11792
69,0.0726999,12466
70,0.0780377,13135
71,0.0837557,13981
72,0.0909483,14961
73,0.100819,16439
74,0.111196,17645
75,0.124969,19368
76,0.140736,21299
77,0.161008,23720
78,0.185355,26366
79,0.217129,29167
80,0.261239,32949
81,0.323954,38338
82,0.412777,45351
83,0.540987,55330
84,0.723171,70904
85,0.904941,99643
86,0.991122,145017
87,0.999962,184723
88,1,197424
89,1,200466
90,1,199228
91,1,200062
92,1,200824
93,1,200624
94,1,199306
95,1,198552
96,1,200334
97,1,199870
98,1,199866
99,1,200020
100,1,200212
101,1,200430
102,1,200518
103,1,199174
104,1,199476
105,1,200462
106,1,200720
107,1,200436
108,1,201194
109,1,200334
110,1,199454
111,1,200266
112,1,198936
113,1,200640
114,1,201664
115,1,199886
116,1,199460
117,1,200720
118,1,199482
119,1,200296
120,1,199990
NAN,NAN,NAN
1,0.0259662,5004
2,0.0267357,5047
3,0.0269804,5047
4,0.0280143,5297
5,0.0281422,5316
6,0.0287861,5375
7,0.0304071,5711
8,0.0317368,5917
9,0.0333597,6157
10,0.0341714,6287
11,0.0347731,6450
12,0.0363624,6781
13,0.0371566,6816
14,0.0388299,7119
15,0.0407738,7379
16,0.0437721,7973
17,0.045093,8142
18,0.0471769,8501
19,0.0496474,8842
20,0.0523239,9299
21,0.0544329,9579
22,0.0566592,9954
23,0.0598103,10493
24,0.0618793,10817
25,0.0649763,11260
26,0.0691635,11856
27,0.0744876,12669
28,0.0788354,13233
29,0.0856606,14275
30,0.0942045,15572
31,0.102997,16708
32,0.114461,18211
33,0.126293,19755
34,0.140466,21187
35,0.159847,23251
36,0.185962,26288
37,0.220023,29594
38,0.264979,33814
39,0.329391,38430
40,0.418169,45041
41,0.552502,55511
42,0.736909,71433
43,0.911279,101039
44,0.990607,147537
45,0.999785,185808
46,1,196262
47,1,198412
48,1,199366
49,1,199778
50,1,201128
51,1,199896
52,1,199936
53,1,200224
54,1,199752
55,1,200208
56,1,200754
57,1,200796
58,1,200128
59,1,199532
60,1,198920
61,1,200452
62,1,199134
63,1,200460
64,1,198534
65,1,200246
66,1,200392
67,1,200726
68,1,200392
69,1,200088
70,1,202094
71,1,200286
72,1,201222
73,1,199856
74,1,200724
75,1,199776
76,1,199162
77,1,199256
78,1,200140
79,1,201008
80,1,200774
81,1,201088
82,1,200328
83,1,199344
84,1,200734
85,1,198554
86,1,199508
87,1,198238
88,1,199354
89,1,199956
90,1,200946
91,1,200920
92,1,199080
93,1,198528
94,1,199148
95,1,199460
96,1,199542
97,1,199644
98,1,200856
99,1,199342
100,1,198282
101,1,200730
102,1,199342
103,1,200580
104,1,201148
105,1,201734
106,1,199810
107,1,200378
108,1,198354
109,1,200522
110,1,200682
111,1,198946
112,1,201114
113,1,201260
114,1,200990
115,1,199592
116,1,199314
117,1,199726
118,1,199340
119,1,200738
120,1,200268
NAN,NAN,NAN
1,0.0252146,4805
2,0.0257452,4842
3,0.0270118,5090
4,0.0280941,5259
5,0.029016,5413
6,0.0295425,5503
7,0.029825,5541
8,0.0311571,5850
9,0.0323513,6024
10,0.033293,6160
11,0.0343673,6320
12,0.0350459,6453
13,0.036915,6790
14,0.0380372,7012
15,0.0382826,7012
16,0.0402821,7363
17,0.0425256,7761
18,0.0442353,8008
19,0.0464509,8375
20,0.047199,8508
21,0.0499372,8979
22,0.0519342,9269
23,0.054581,9701
24,0.0569504,10017
25,0.0599646,10498
26,0.0633297,10972
27,0.0674494,11650
28,0.0714462,12132
29,0.0765849,12945
30,0.0822711,13786
31,0.0892676,14762
32,0.0964858,15809
33,0.106826,17165
34,0.118989,18750
35,0.131934,20322
36,0.147634,21983
37,0.168187,24295
38,0.196058,27474
39,0.232492,31079
40,0.281619,35284
41,0.352104,40387
42,0.452933,48404
43,0.602919,59484
44,0.797184,78301
45,0.950855,114095
46,0.997809,163463
47,1,191018
48,1,195860
49,1,198740
50,1,198854
51,1,201128
52,1,200772
53,1,200184
54,1,201956
55,1,198374
56,1,199032
57,1,201080
58,1,202198
59,1,200708
60,1,199494
61,1,199708
62,1,200508
63,1,199942
64,1,198434
65,1,200048
66,1,199972
67,1,199672
68,1,201092
69,1,200164
70,1,200466
71,1,201552
72,1,201340
73,1,201296
74,1,200156
75,1,200598
76,1,201548
77,1,199976
78,1,201968
79,1,199426
80,1,199624
81,1,199878
82,1,199640
83,1,199928
84,1,200532
85,1,200590
86,1,200820
87,1,200150
88,1,201264
89,1,201412
90,1,200722
91,1,199308
92,1,199536
93,1,200292
94,1,199888
95,1,199552
96,1,199516
97,1,199998
98,1,201928
99,1,199592
100,1,199570
101,1,199674
102,1,199328
103,1,201028
104,1,199352
105,1,198902
106,1,199884
107,1,200620
108,1,200902
109,1,200102
110,1,199770
111,1,199202
112,1,200424
113,1,198152
114,1,200690
115,1,200182
116,1,199722
117,1,199862
118,1,200820
119,1,200458
120,1,200038
NAN,NAN,NAN
1,0.0254307,4895
2,0.026339,4962
3,0.0267351,5054
4,0.0275209,5190
5,0.0282615,5300
6,0.0294286,5555
7,0.029997,5602
8,0.0301546,5621
9,0.0312172,5833
10,0.0311682,5789
11,0.031979,5974
12,0.0322451,6021
13,0.0325764,5994
14,0.0337488,6217
15,0.0348184,6449
16,0.0362951,6651
17,0.0381685,7004
18,0.0402625,7343
19,0.042184,7713
20,0.0441024,7979
21,0.0457476,8273
22,0.0490014,8857
23,0.0518624,9234
24,0.0552807,9745
