Wild_Type_Gene_Frequency,Num_Wild_Gene
0.974034,95393
0.973295,94579
0.971983,94120
0.970839,94451
0.970056,93363
0.969231,92832
0.970269,93174
0.969349,93296
0.968568,93801
0.967694,93515
0.966982,92605
0.965913,92207
0.964385,93040
0.962845,92359
0.962686,91563
0.962375,91442
0.959715,91576
0.957875,90978
0.955071,91300
0.953287,90303
0.951364,90587
0.948681,90063
0.94292,89320
0.939666,87730
0.935674,87289
0.930185,87256
0.924796,85810
0.918327,84577
0.913174,83108
0.905253,82350
0.894713,81367
0.883825,78245
0.868529,76606
0.853923,74106
0.831449,71187
0.80319,67325
0.765593,62526
0.715507,55831
0.640988,49158
0.533701,39401
0.378255,26900
0.186863,13368
0.0402306,3196
0.00181212,168
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
NAN,NAN
0.975089,95940
0.974366,94798
0.973532,94455
0.973621,94045
0.972159,93547
0.971251,93851
0.970993,93730
0.971097,93774
0.970088,93339
0.969679,93383
0.969027,93576
0.967685,92652
0.968397,92725
0.966589,93446
0.966331,93048
0.964258,92455
0.96383,92812
0.963599,91937
0.963327,91808
0.962708,91334
0.960667,91542
0.959346,92056
0.959141,91479
0.957941,91377
0.955504,91113
0.953755,90889
0.951737,90258
0.949651,90534
0.948138,89125
0.944361,89464
0.942416,87770
0.939563,88100
0.933748,87368
0.928311,85995
0.922065,84108
0.917155,83340
0.910807,82602
0.902487,80982
0.890828,79722
0.878534,77586
0.863671,75072
0.846104,73023
0.823007,69963
0.792372,66167
0.753402,60566
0.696805,54125
0.618138,46411
0.497744,35850
0.330446,23118
0.138115,9978
0.0209542,1734
0.000516387,49
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
NAN,NAN
0.974325,95479
0.974074,94867
0.972578,93809
0.971807,94241
0.971268,93130
0.969442,92604
0.96904,93491
0.966816,93494
0.965892,92715
0.965032,92894
0.96325,92314
0.962797,91639
0.961733,91783
0.959745,91861
0.958538,91572
0.956554,90732
0.955315,90775
0.953816,90231
0.952584,90605
0.95062,90615
0.947844,89376
0.943776,88429
0.941558,87821
0.937538,88513
0.93459,87101
0.928754,86154
0.926621,85377
0.920857,84135
0.913207,83532
0.905951,81647
0.897005,80943
0.888151,79041
0.878033,78281
0.863951,75683
0.847619,72129
0.823829,69298
0.792821,65537
0.75,60285
0.692383,53641
0.609131,45881
0.485493,35088
0.312331,22029
0.124748,9228
0.0173852,1482
0.00022925,22
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
NAN,NAN
0.974457,95221
0.971943,94504
0.971455,94202
0.969697,93760
0.968721,93252
0.968413,93109
0.965723,93283
0.963927,92429
0.962996,92411
0.962376,92851
0.961488,91425
0.959816,91338
0.957884,91567
0.95756,90545
